timestamp,USDBON8H,XBTBON8H,XBTUSDPI8H
2016-08-01 12:00:00+00:00,0.00040899999999999997,8.499999999999999e-05,-0.0016460000000000001
2016-08-01 20:00:00+00:00,0.00035099999999999997,7.099999999999999e-05,-0.001655
2016-08-02 04:00:00+00:00,0.000371,6.3e-05,-0.001621
2016-08-02 12:00:00+00:00,0.000442,0.00011399999999999999,-0.001149
2016-08-02 20:00:00+00:00,0.000343,0.00011200000000000001,-0.003571
2016-08-03 04:00:00+00:00,0.000344,0.000109,-0.007613
2016-08-03 12:00:00+00:00,0.000344,0.000109,-0.006973
2016-08-03 20:00:00+00:00,0.000344,0.000109,-0.006313
2016-08-04 04:00:00+00:00,0.000344,0.000109,-0.002911
2016-08-04 12:00:00+00:00,0.000344,0.000109,-0.002601
2016-08-04 20:00:00+00:00,0.000344,0.000109,-0.004703
2016-08-04 20:00:00+00:00,0.000344,0.000109,-0.004703
2016-08-05 04:00:00+00:00,0.000344,0.000109,-0.0021550000000000002
2016-08-05 12:00:00+00:00,0.000344,0.000109,-0.002055
2016-08-05 20:00:00+00:00,0.000344,0.000109,-0.003218
2016-08-06 04:00:00+00:00,0.000344,0.000109,-0.0027559999999999998
2016-08-06 12:00:00+00:00,0.000344,0.000109,-0.003871
2016-08-06 20:00:00+00:00,0.000344,0.000109,0.00151
2016-08-07 04:00:00+00:00,0.000344,0.000109,-0.0007570000000000001
2016-08-07 12:00:00+00:00,0.000344,0.000109,-0.00144
2016-08-07 12:00:00+00:00,0.000344,0.000109,-0.00144
2016-08-07 12:00:00+00:00,0.000344,0.000109,-0.00144
2016-08-07 12:00:00+00:00,0.000344,0.000109,-0.00144
2016-08-07 20:00:00+00:00,0.000344,0.000109,-0.0014140000000000001
2016-08-08 04:00:00+00:00,0.000344,0.000109,-0.001279
2016-08-08 12:00:00+00:00,0.000344,0.000109,0.000739
2016-08-08 20:00:00+00:00,0.000344,0.000109,-0.000463
2016-08-09 04:00:00+00:00,0.000344,0.000109,-0.000886
2016-08-09 12:00:00+00:00,0.000344,0.000109,4e-06
2016-08-09 20:00:00+00:00,0.000344,0.000109,0.001236
2016-08-10 04:00:00+00:00,0.000344,0.000109,0.0006730000000000001
2016-08-10 12:00:00+00:00,0.000344,0.000109,0.001438
2016-08-10 20:00:00+00:00,0.000344,0.000109,0.001144
2016-08-11 04:00:00+00:00,0.000344,0.000109,-0.001456
2016-08-11 12:00:00+00:00,0.000344,0.000109,-0.000401
2016-08-11 20:00:00+00:00,0.000344,0.000109,0.000309
